"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad"
set-cucharon-y-tenedor-bamboo-blanco-29cm;"SET CUCHARON Y TENEDOR BAMBOO BLANCO 29CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;1,887.00;1,509.60;0.50;25.00;15.00;15.00;4;BA7800;;SI;NO;"<p><span style=""font-size: 13px;"">SET CUCHARON Y TENEDOR BAMBOO BLANCO 29CM</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
bowl-bamboo-gris-14x28cm;"BOWL BAMBOO GRIS 14X28CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;3,038.00;2,430.40;1.50;22.00;38.00;38.00;1;BA7814;;SI;NO;"<p><span style=""font-size: 13px;"">BOWL BAMBOO GRIS 14X28CM&nbsp;</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
bowl-bamboo-negro-14x28cm;"BOWL BAMBOO NEGRO 14X28CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;3,038.00;2,430.40;1.50;22.00;38.00;38.00;1;BA7813;;SI;NO;"<p><span style=""font-size: 13px;"">BOWL BAMBOO NEGRO 14X28CM</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
bowl-bamboo-blanco-14x28cm;"BOWL BAMBOO BLANCO 14X28CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;3,038.00;2,430.40;0.50;18.00;30.00;30.00;1;BA7812;;SI;NO;"<p><span style=""font-size: 13px;"">BOWL BAMBOO BLANCO 14X28CM</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
portacepillos-crema-poliresina-10-5x7cm;"PORTACEPILLOS CREMA POLIRESINA 10.5X7CM";"ARTS. DE BAÑO";;;;;;;1,637.39;1,309.91;1.00;15.00;15.00;15.00;10;046AB7327;;SI;NO;"<p><span style=""font-size: 13px;"">PORTA CEPILLOS CREMA&nbsp;&nbsp;10,5 X 7 CM&nbsp;</span></p>

<p><span style=""font-size: 13px;"">MATERIAL POLISERINA&nbsp;</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
set-x-3-moldes-torta-circulares;"SET X 3 MOLDES TORTA CIRCULARES";"HOGAR > ARTS.DE REPOSTERÍA";;;;;;;3,251.59;2,955.91;0.50;15.00;35.00;35.00;5;046BA4828;;SI;NO;"<p>SET X 3 MOLDES TORTA CIRCULARES</p>

<p><em><strong>MEDIDAS:</strong></em></p>

<p>DIAM 28CM, ALTO 7 CM<br />
DIAM 26 CM , ALTO 7 CM<br />
DIAM 24 CM,&nbsp; ALTO 7 CM</p>

<p>&nbsp;</p>
";;;;;SI;;;
bombonera-de-vidrio-155cm-125cm-diam;"BOMBONERA DE VIDRIO 15.5CM / 12.5CM DIAM";"HOGAR > TORTEROS/BOMBONERAS";;;;;;;1,170.40;936.32;0.35;15.00;12.50;12.50;3;094BA7090;;SI;NO;"<p><span style=""font-size: 13px;"">BOMBONERA DE VIDRIO 15,5CM / 12,5CM DIAM</span></p>

<p><strong>PRODUCTO NO APTO PARA ENVIOS AL INTERIOR DEL PAIS Y DE LA PROVINCIA DE BS, AS,</strong></p>
";;;;;SI;;;
cafetera-embolo-800ml-m3;"CAFETERA EMBOLO 800ML M3";"HOGAR > CAFETERAS, NOVEDADES";;;;;;;2,486.99;1,989.59;0.10;28.00;22.00;18.00;1;046BA8048;;SI;NO;"<p><span style=""font-size: 13px;"">CAFETERA EMBOLO 800ML M3</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
cafetera-embolo-1000ml-m1;"CAFETERA EMBOLO 1000ML M1";"HOGAR > CAFETERAS";;;;;;;2,389.99;1,911.99;1.00;30.00;25.00;20.00;5;046BA8040;;SI;NO;"<p><span style=""font-size: 13px;"">CAFETERA EMBOLO 1000ML M1</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
cafetera-embolo-600ml;"CAFETERA EMBOLO 600ML";"HOGAR > CAFETERAS, NOVEDADES";;;;;;;2,008.22;1,606.58;0.60;25.50;19.00;16.00;4;046BA8050;;SI;NO;"<p><span style=""font-size: 13px;"">CAFETERA EMBOLO </span></p>

<p><span style=""font-size: 13px;"">CAPACIDAD 600ML&nbsp;</span></p>

<p>&nbsp;</p>
";;;;;SI;;;
cafetera-embolo-350-ml-m1;"CAFETERA EMBOLO 350 ML M1";"HOGAR > CAFETERAS";;;;;;;1,162.94;930.35;0.50;25.50;19.00;16.00;0;046BA8037;;NO;NO;"<p><span style=""font-size: 13px;"">CAFETERA EMBOLO 350ML M1</span><br />
<br />
&nbsp;</p>
";;;;;SI;;;
set-de-bano-blanco-4-piezas-dispenser-jabonera-2-porta-cepillos;"SET DE BAÑO BLANCO 4 PIEZAS: DISPENSER + JABONERA + 2 PORTA CEPILLOS";"NOVEDADES, ARTS. DE BAÑO";;;;;;;3,447.12;2,757.70;0.10;10.00;10.00;10.00;3;"046AB7334 MERCA SEPA";;SI;NO;"<p><span style=""font-size: 13px;"">SET DE BA&Ntilde;O BLANCO 4 PIEZAS: DISPENSER + JABONERA + 2 PORTA CEPILLOS&nbsp;</span></p>

<p><strong>PRODUCTO NO APTO PARA ENVIOS AL INTERIOR DEL PAIS Y DE LA PROVINCIA DE BS, AS,</strong></p>
";;;;;SI;;;
set-de-bano-negro-4-piezas-dispenser-jabonera-2-porta-cepillos;"SET DE BAÑO NEGRO 4 PIEZAS: DISPENSER + JABONERA + 2 PORTA CEPILLOS";"ARTS. DE BAÑO";;;;;;;3,447.16;2,757.73;0.40;15.00;30.00;30.00;2;"046AB7329 merca sepa";;SI;NO;"<p><span style=""font-size: 13px;"">SET DE BA&Ntilde;O NEGRO 4 PIEZAS: DISPENSER + JABONERA + 2 PORTA CEPILLOS</span></p>

<p><strong>PRODUCTO NO APTO PARA ENVIOS AL INTERIOR DEL PAIS Y DE LA PROVINCIA DE BS, AS,</strong></p>
";;;;;SI;;;
bandeja-bamboo-gris-petroleo-40cm-x-5cm;"BANDEJA BAMBOO GRIS PETROLEO 40CM X 5CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;3,635.35;2,908.28;0.10;10.00;10.00;10.00;0;BA8201;;NO;NO;"<p><span style=""font-size: 13px;"">BANDEJA BAMBOO GRIS PETROLEO 40CM X 5CM</span></p>

<p>&nbsp;</p>
";BANDEJA;;;"Producto Importado";SI;;;
bandeja-bamboo-blanco-40x5cm;"BANDEJA BAMBOO BLANCO 40X5CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;5,661.59;4,529.27;1.00;10.00;45.00;45.00;1;BA8133BLA;;SI;NO;"<p>BANDEJA BAMBOO BLANCO 40CMX5CM</p>

<p>&nbsp;</p>
";BANDEJA;;;"Producto Importado";SI;;;
bandeja-de-bamboo-gris-petroleo-35-x-4-5-cm;"BANDEJA DE BAMBOO GRIS PETROLEO 35 X 4.5 CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;3,143.55;2,514.84;0.75;8.50;39.00;39.00;0;BA8200;;NO;NO;"<p>BANDEJA DE BAMBOO GRIS PETROLEO 35 X 4,5 CM&nbsp;</p>
";BANDEJA;;;"Producto Importado";SI;;;
set-matero-mate-yerbero-azucarero-rayas-negras-c-visor-16-cm-x-8-5-d;"SET MATERO: MATE + YERBERO + AZUCARERO RAYAS NEGRAS C/ VISOR 16 CM X 8.5 D";"HOGAR > SET YERBEROS/AZUCARERAS Y MATES";;;;;;;2,248.39;1,574.10;9,000.00;25.00;34.00;35.00;4;645LA66018;;NO;NO;"<p><span style=""font-size: 13px;"">SET MATERO: MATE + YERBERO + AZUCARERO RAYAS NEGRAS C/ VISOR 16 CM X 8,5 D</span></p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;;;;SI;;;
vaso-verde-facetado-y-exprimidor;"VASO VERDE FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;20.00;20.00;5;"BP24006 BIPO";;SI;NO;"<p><span style=""font-size: 13px;"">VASO VERDE&nbsp;FACETADO Y EXPRIMIDOR</span></p>
";;;;;SI;;;
vaso-negro-facetado-y-exprimidor;"VASO NEGRO FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;10.00;10.00;5;"BP24002 BIPO";;NO;NO;"<p><span style=""font-size: 13px;"">VASO NEGRO FACETADO Y EXPRIMIDOR&nbsp;</span></p>
";;;;;SI;;;
vaso-blanco-facetado-y-exprimidor;"VASO BLANCO FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;10.00;10.00;25;"BP24001 BIPO";;SI;NO;"<p><span style=""font-size: 13px;"">VASO BLANCO FACETADO Y EXPRIMIDOR</span></p>

<p>&nbsp;</p>

<p><strong>NO APTO PARA ENVIOS AL INTERIOR DEL PA&Iacute;S Y DE LA PROVINCIA DE BS AS,</strong></p>
";;;;;SI;;;
vaso-fucsia-facetado-y-exprimidor;"VASO FUCSIA FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;10.00;10.00;4;"BP24008 BIPO";;SI;NO;"<p><span style=""color: rgb(88, 89, 91); font-family: Oswald, sans-serif; font-size: 16px;"">VASO FUCSIA FACETADO Y&nbsp;EXPRIMIDOR</span></p>

<p>&nbsp;</p>

<p><strong>NO APTO PARA ENVIOS AL INTERIOR DEL PA&Iacute;S Y DE LA PROVINCIA DE BS AS,</strong></p>
";;;;;SI;;;
vaso-azul-facetado-y-exprimidor;"VASO AZUL FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;10.00;10.00;2;"BP24007 BIPO";;SI;NO;"<p><span style=""color: rgb(88, 89, 91); font-family: Oswald, sans-serif; font-size: 16px;"">VASO AZUL FACETADO Y&nbsp;EXPRIMIDOR</span></p>
";;;;;SI;;;
vaso-rojo-facetado-y-exprimidor;"VASO ROJO FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;100.00;10.00;10.00;10.00;5;"BP24003 BIPO";;SI;NO;"<p><span style=""color: rgb(88, 89, 91); font-family: Oswald, sans-serif; font-size: 16px;"">VASO&nbsp;ROJO EXPRIMIDOR</span></p>

<p>&nbsp;</p>

<p><strong>NO APTO PARA ENVIOS AL INTERIOR DEL PA&Iacute;S Y DE LA PROVINCIA DE BS AS,</strong></p>
";;;;;SI;;;
vaso-anaranjado-facetado-y-exprimidor;"VASO ANARANJADO FACETADO Y EXPRIMIDOR";"HOGAR > VASOS Y COPAS, HOGAR > ARTS.DE COCINA";;;;;;;648.34;518.67;0.10;10.00;10.00;10.00;4;"BP24004 BIPO";;SI;NO;"<p><span style=""color: rgb(88, 89, 91); font-family: Oswald, sans-serif; font-size: 16px;"">VASO&nbsp;ANARANJADO EXPRIMIDOR</span></p>

<p>&nbsp;</p>

<p><strong>NO APTO PARA ENVIOS AL INTERIOR DEL PA&Iacute;S Y DE LA PROVINCIA DE BS AS,</strong></p>
";;;;;SI;;;
juego-de-6-vasos-amsterdam;"JUEGO DE 6 VASOS AMSTERDAM";"HOGAR > VASOS Y COPAS";;;;;;;713.90;571.12;0.10;10.00;10.00;10.00;0;RI68972PK;;NO;NO;"<p><span style=""font-size: 13px;"">JUEGO DE 6 VASOS AMSTERDAM</span></p>

<p><span style=""font-size: 13px;"">RIGOLLEAU</span></p>
";;;;;SI;;;
set-x-4-vaso-pinta-540-ml-rigolleau;"SET X 4 VASO PINTA 540 ML RIGOLLEAU";"HOGAR > VASOS Y COPAS";;;;;;;924.00;739.20;0.10;10.00;10.00;10.00;7;RI68946PK;;SI;NO;"<p>SET X 4 VASO PINTA 540 ML RIGOLLEAU&nbsp;</p>
";;;;;SI;;;
kit-asador-2-tabla-6-tenedores-6-cuchillos;"KIT ASADOR 2: TABLA+ 6 TENEDORES + 6 CUCHILLOS";PARRILLAS;;;;;;;5,419.70;4,095.04;0.10;10.00;10.00;10.00;5;061UMT5202;;SI;NO;"<p>TABLA DE MADERA&nbsp;45X27X3CM</p>

<p>+ 6 TENEDORES&nbsp;DE ASADO</p>

<p>+ 6 CUCHILLOS DE ASADO</p>

<p>&nbsp;</p>
";;;;;SI;;;
kit-sommelier;"KIT SOMMELIER";"HOGAR > VASOS Y COPAS";;;;;;;2,457.40;1,965.92;0.10;10.00;10.00;10.00;5;TW409590;;NO;NO;"<p>KIT SOMMELIER INCLUYE</p>

<p>1 DECANTADOR DE VINO + 4 COPAS DE VINO</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;;;;SI;;;
bandeja-bamboo-blanca-30cm-x-4cm;"BANDEJA BAMBOO BLANCA 30CM X 4CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;4,069.99;3,522.34;0.50;10.00;34.00;34.00;1;BA8135BLA;;SI;NO;"<p><span style=""font-size: 13px;"">BANDEJA BAMBOO BLANCA&nbsp; 30CMX4CM&nbsp;</span></p>
";;;;;SI;;;
bowl-bamboo-gris-petroleo-6x12cm;"BOWL BAMBOO GRIS PETROLEO 6X12CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;832.91;666.33;0.10;16.00;16.00;10.00;0;"BA8205 MERCA SEPARADA";;NO;NO;"<p>BOWL BAMBOO GRIS PETROLEO 6X12CM&nbsp;</p>
";;;;;SI;;;
bowl-bamboo-negro-6x12cm;"BOWL BAMBOO NEGRO 6X12CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;911.85;729.48;0.10;16.00;16.00;10.00;1;BA7831;;SI;NO;"<p>BOWL BAMBOO NEGRO 6X12CM</p>
";;;;;SI;;;
bowl-bamboo-gris-6x12cm;"BOWL BAMBOO GRIS 6X12CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;911.85;729.48;0.10;10.00;10.00;10.00;2;BA7832;;SI;NO;"<p>BOWL BAMBOO GRIS 6X12CM&nbsp;</p>
";;;;;SI;;;
bowl-bamboo-negro-6x15cm;"BOWL BAMBOO NEGRO 6X15CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;1,054.50;843.60;0.10;10.00;10.00;11.00;2;BA7798;;SI;NO;"<p>BOWL BAMBOO NEGRO&nbsp;6X15CM</p>
";;;;;SI;;;
bandeja-vintage-torre-eiffel-34x24cm;"BANDEJA VINTAGE TORRE EIFFEL 34X24CM";"HOGAR > BANDEJAS/POSAVASOS";;;;;;;1,334.30;1,067.44;0.40;28.00;38.00;38.00;5;013BI4712;;SI;NO;"<p><strong>BANDEJA VINTAGE TORRE EIFFEL 34X24CM&nbsp;</strong></p>
";;;;;SI;;;
bandeja-bamboo-negro-30x4cm;"BANDEJA BAMBOO NEGRO 30X4CM";"HOGAR > ARTS.DE BAMBOO";;;;;;;4,069.99;3,522.34;0.50;10.00;30.00;30.00;1;BA8135NEG;;SI;NO;"<p><strong>BANDEJA BAMBOO NEGRO 30CMX4CM</strong></p>
";;;;;SI;;;
plato-playo-ceramica-azul-poppy-26-cm-parthenon;"PLATO PLAYO CERAMICA AZUL POPPY 26 CM PARTHENON";"HOGAR > ARTS.DE CERAMICA BRASILEÑA, PLATOS";;;;;;;1,440.41;1,080.30;1.50;20.00;40.00;40.00;7;"PO342472 POR UNIDAD MERCA SEPA";;SI;NO;"<p>PLATO PLAYO CERAMICA AZUL POPPY&nbsp; 26 CM&nbsp;</p>

<p>LINEA PARTHENON POR UNIDAD&nbsp;&nbsp;</p>
";;;;;SI;;;
plato-playo-ceramica-rosa-26-cm-esparta;"PLATO PLAYO CERAMICA ROSA 26 CM ESPARTA";"HOGAR > ARTS.DE CERAMICA BRASILEÑA, PLATOS";;;;;;;1,390.90;720.49;1.50;20.00;40.00;40.00;0;"PO378582 POR UNIDAD MERCA. SEPARADA";;NO;NO;"<p>PLATO PLAYO CERAMICA&nbsp;ROSA 26 CM&nbsp;</p>

<p>LINEA ESPARTA&nbsp; POR UNIDAD</p>
";;;;;SI;;;
plato-playo-ceramica-mostaza-26cm-esparta;"PLATO PLAYO CERAMICA MOSTAZA 26CM ESPARTA";"HOGAR > ARTS.DE CERAMICA BRASILEÑA, PLATOS";;;;;;;1,440.41;1,008.69;1.50;60.00;30.00;30.00;24;"PO410582 POR UNIDAD";;NO;NO;"<p>PLATO PLAYO CERAMICA MOSTAZA 26CM&nbsp;</p>

<p>LINEA ESPARTA&nbsp; POR UNIDAD&nbsp;</p>
";;;;;SI;;;
plato-playo-ceramica-azul-navy-26-cm-olimpia;"PLATO PLAYO CERAMICA AZUL NAVY 26 CM OLIMPIA";"PLATOS, HOGAR > ARTS.DE CERAMICA BRASILEÑA";;;;;;;1,272.28;1,018.59;1.50;20.00;40.00;40.00;10;"PO323572 POR UNIDAD MERCA SEPA";;SI;NO;"<p>PLATO PLAYO CERAMICA AZUL NAVY 26 CM</p>

<p>LINEA OLIMPIA&nbsp; POR UNIDAD&nbsp;</p>
";;;;;SI;;;
frasco-de-vidrio-155-x-155-x-235cm;"FRASCO DE VIDRIO 15.5 X 15.5 X 23.5CM";"HOGAR > FRASCOS DE VIDRIO";;;;;;;3,344.00;2,675.20;1.31;28.50;19.00;19.00;5;055BA6600;;NO;NO;"<p>FRASCO DE VIDRIO 15,5 X 15,5 X 23,5CM</p>
";;;;;SI;;;
frasco-de-vidrio-cookies-1419-cm;"FRASCO DE VIDRIO COOKIES 19*14 CM DIAM.";"HOGAR > FRASCOS DE VIDRIO";;;;;;;1,404.70;1,123.76;925.00;3.00;18.00;18.00;1;094BA7085;;NO;NO;"<p>FRASCO DE VIDRIO COOKIES 19*14 CM DIAM,</p>
";"hogar, regalo, decoracion, desayuno, vidrio, cocina, frascos";;;"Producto Importado";SI;;;
frasco-de-vidrio-nro-3-2410-cm;"FRASCO DE VIDRIO NRO.3 24*10 CM.";"HOGAR > FRASCOS DE VIDRIO";;;;;;;2,017.40;1,613.92;0.79;28.00;16.00;16.00;3;046BA7445;;NO;NO;"<p>FRASCO DE VIDRIO NRO,3 24*10 CM,</p>
";"frascos, decoracion, hogar, regalo, vidrio, cocina, bazar";;;"Producto Importado";SI;;;
frasco-vidrio-de-900-ml-14x12cm;"FRASCO VIDRIO DE 900 ML 14X12CM";"HOGAR > FRASCOS DE VIDRIO";;;;;;;1,005.73;804.58;0.54;18.00;16.00;16.00;3;046BA4865;;SI;NO;"<p>FRASCO VIDRIO DE 900 ML 14X12CM</p>
";"hogar, decoracion, cocina, frascos, vidrio, bazar";;;"Producto Importado";SI;;;
juego-de-asadera-antiadherente-x2-panelux-medidas248x148-cm-298x20-cm;"JUEGO DE ASADERA ANTIADHERENTE X2 PANELUX MEDIDAS:24.8X14.8 CM/29.8X20 CM";"HOGAR > FUENTES Y ASADERAS";;;;;;;3,249.16;2,599.33;0.30;34.00;24.00;8.50;4;043BA6148;;SI;NO;"<p>JUEGO DE ASADERA ANTIADHERENTE X2 PANELUX MEDIDAS:24,8X14,8 CM/29,8X20 CM</p>
";;;;;SI;;;
asadera-antiadherente-panelux-n1-medidas-24x134-cm;"ASADERA ANTIADHERENTE PANELUX N°1 MEDIDAS: 24x13.4 CM";"HOGAR > FUENTES Y ASADERAS";;;;;;;1,112.50;890.00;0.80;32.00;22.00;9.00;4;043BA6152;;SI;NO;"<p>ASADERA ANTIADHERENTE PANELUX N&deg;1 MEDIDAS: 24x13,4 CM</p>
";;;;;SI;;;
asadera-antiadherente-panelux-n3-medidas-35x245-cm;"ASADERA ANTIADHERENTE PANELUX N°3 MEDIDAS: 35x24.5 CM";"HOGAR > FUENTES Y ASADERAS";;;;;;;2,695.62;2,156.50;0.27;10.00;25.00;40.00;2;043BA6154;;NO;NO;"<p>ASADERA ANTIADHERENTE PANELUX N&deg;3 MEDIDAS: 35x24,5 CM</p>
";;;;;SI;;;
dispenser-negro-175x68-cm;"DISPENSER NEGRO 17.5X6.8 CM";"ARTS. DE BAÑO";;;;;;;1,173.48;1,418.78;0.13;21.50;10.80;10.80;2;046AB7330;;SI;NO;"<p>DISPENSER NEGRO 17,5X6,8 CM</p>
";;;;;SI;;;
alfombra-entrada-rectangular-welcome-40x60-cm;"ALFOMBRA ENTRADA RECTANGULAR ""WELCOME"" 40x60 CM";"DECORACIÓN > VARIOS";Color;Rojo;;;;;998.80;799.04;0.40;4.50;64.00;44.00;5;;;SI;NO;"<p>ALFOMBRA ENTRADA RECTANGULAR &quot;WELCOME&quot; 40x60 CM</p>
";;;;;SI;;;
alfombra-entrada-rectangular-welcome-40x60-cm;;;Color;Verde;;;;;998.80;;0.40;4.50;64.00;44.00;5;;;;;;;;;;;;;
alfombra-entrada-rectangular-welcome-40x60-cm;;;Color;Azul;;;;;998.80;;0.40;4.50;64.00;44.00;5;;;;;;;;;;;;;
alfombra-entrada-rectangular-welcome-40x60-cm;;;Color;Marrón;;;;;998.80;;0.40;4.50;64.00;44.00;3;;;;;;;;;;;;;
puff-cuadrado-chico-color-animal-print-de-28x28cm-y-28h;"PUFF CUADRADO CHICO COLOR ANIMAL PRINT DE 28X28CM Y 28H";"DECORACIÓN > PUFF";;;;;;;4,186.02;3,139.52;1.28;32.00;32.00;32.00;3;046AS7272AP;;SI;NO;"<p>PUFF CUADRADO CHICO COLOR ANIMAL PRINT DE 28X28CM Y 28H</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
puff-cuadrado-color-rosa-de-30x30cm-y-30h;"PUFF CUADRADO COLOR ROSA DE 30X30CM Y 30H";"DECORACIÓN > PUFF";;;;;;;4,305.30;3,444.24;1.28;34.00;34.00;34.00;3;046AS7263;;SI;NO;"<p>PUFF CUADRADO COLOR ROSA DE 30X30CM Y 30H</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
puff-cuadrado-color-aqua-de-30x30cm-y-30h;"PUFF CUADRADO COLOR AQUA DE 30X30CM Y 30H";"DECORACIÓN > PUFF";;;;;;;4,305.30;3,444.24;1.28;34.00;34.00;34.00;3;046AS7262;;SI;NO;"<p>PUFF CUADRADO COLOR AQUA DE 30X30CM Y 30H</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
puff-cuadrado-color-gris-de-30x30cm-y-30h;"PUFF CUADRADO COLOR GRIS DE 30X30CM Y 30H";"DECORACIÓN > PUFF";;;;;;;4,186.02;3,767.41;1.28;34.00;34.00;34.00;3;046AS7261;;SI;NO;"<p>PUFF CUADRADO COLOR GRIS DE 30X30CM Y 30H</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
puff-cuadrado-color-violeta-de-30x30cm;"PUFF CUADRADO COLOR VIOLETA DE 30X30CM";"DECORACIÓN > PUFF";;;;;;;4,186.02;3,139.48;1.28;34.00;34.00;34.00;3;046AS7265;;SI;NO;"<p>PUFF CUADRADO COLOR VIOLETA DE 30X30CM</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
puff-redondo-chico-color-animal-print-de-28cm-y-28h;"PUFF REDONDO CHICO COLOR ANIMAL PRINT DE 28CM Y 28H";"DECORACIÓN > PUFF";;;;;;;4,186.02;3,139.48;1.03;20.00;34.00;34.00;5;046AS7271;;SI;NO;"<p>PUFF REDONDO CHICO COLOR ANIMAL PRINT DE 28CM Y 28H</p>
";"puff, hogar, decoracion";;;Importado;SI;;;
puff-redondo-chico-color-violeta-de-30cm-y-30h;"PUFF REDONDO CHICO COLOR VIOLETA DE 30CM Y 30H";"DECORACIÓN > PUFF";;;;;;;4,185.98;3,139.48;1.03;20.00;34.00;34.00;9;046AS7260;;SI;NO;"<p>PUFF REDONDO CHICO COLOR VIOLETA DE 30CM Y 30H</p>
";"puff, decoracion, hogar";;;Importado;SI;;;
set-x6-chopp-de-200ml-pilsener;"SET X6 CHOPP DE 200ML PILSENER";"HOGAR > VASOS Y COPAS";;;;;;;1,672.52;1,338.02;0.50;35.00;20.00;20.00;10;TW22823;;SI;NO;"<p>SET X6 CHOPP DE 200ML PILSENER</p>
";"hogar, decoracion, chopp, vidrio";;;"Producto Importado";SI;;;
molde-p-pizza-antiadherente-negro-35-cm;"MOLDE P/PIZZA ANTIADHERENTE NEGRO 35 CM.";"HOGAR > FUENTES Y ASADERAS";;;;;;;1,886.79;1,509.43;0.21;5.00;35.00;35.00;3;043BA6160;;SI;NO;"<p>MOLDE P/PIZZA ANTIADHERENTE NEGRO 30 CM,</p>

<p>MARCA PANELUX</p>
";"Articulos de cocina, pizzera, hogar";;;"Producto de Brasil";SI;;;
balde-plastico-transparente-varios-colores;"BALDE PLASTICO TRANSPARENTE VARIOS COLORES";LIMPIEZA;Color;Verde;;;;;822.80;;0.50;29.00;25.00;25.00;6;5737;;SI;NO;"<p>BALDE PLASTICO TRANSPARENTE VARIOS COLORES</p>

<p>MEDIDAS: 25 CM ALTO X 29 CM DIAMETRO</p>

<p>CAPACIDAD: 10 LITROS</p>
";balde;;;"Producto de china";SI;;;
balde-plastico-transparente-varios-colores;;;Color;Celeste;;;;;822.80;;0.50;29.00;25.00;25.00;9;;;;;;;;;;;;;
balde-plastico-transparente-varios-colores;;;Color;Fucsia;;;;;822.80;;0.50;29.00;25.00;25.00;8;;;;;;;;;;;;;
trapeador-de-piso-violeta-extensible;"TRAPEADOR DE PISO VIOLETA EXTENSIBLE";"LIMPIEZA, NOVEDADES";;;;;;;2,708.20;1,339.49;0.70;100.00;45.00;30.00;7;"046LI7535 COSTO TEORICO MAS IVA MAS 85";;NO;NO;"<p><span style=""color:#000000;"">TRAPEADOR DE PISO VIOLETA EXTENSIBLE PREMIUM</span></p>

<p><span style=""color:#000000;""><span style=""font-family: Montserrat, sans-serif; font-size: 14px;"">Mango de Metal, </span></span></p>

<p><span style=""color:#000000;""><span style=""font-family: Montserrat, sans-serif; font-size: 14px;"">Mopa de microfibra de 43 cm</span></span></p>

<p><span style=""color:#000000;"">Gira 360&deg;</span></p>

<p><span style=""color:#000000;""><span style=""font-family: Montserrat, sans-serif; font-size: 14px;"">Se puede usar h&uacute;medo o seco,&nbsp;</span></span></p>
";"trapeador, limpieza";;;"Producto de China";SI;;;
tramontina-tabla-de-planchar-comp-class-negra-madera-30x0-99x83cm;"TABLA DE PLANCHAR TRAMONTINA 30X0.99X83 CM";LIMPIEZA;;;;;;;11,687.50;8,692.54;5.00;65.00;120.00;35.00;10;TR91758140;;SI;NO;"<p>TRAMONTINA TABLA DE PLANCHAR MADERA NEGRA 30X0,99X83CM</p>
";;;;;SI;;;
hermetico-900-ml-13x9-cm;"HERMETICO 900 ML 13x9 CM.";"HOGAR > ARTS.DE COCINA";;;;;;;588.50;470.80;0.26;17.00;13.00;13.00;3;046BA2831;;SI;NO;"<p>HERMETICO 900 ML 2 COLORES A ELECCI&Oacute;N 13x9 CM, (POR UNIDAD)</p>
";"importado, tupper, cocina, comida, hogar";;;"Producto Importado";SI;;;
